gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Fxyd5,150.76283333333333,58.04729849112707,146.48800000000003,50.753059326571424,1.9823032559762568,False,False,non_specific,0.1159677960405067,0.12,False
Eva1c,49.16858333333333,33.73721017556161,78.11966666666666,19.415420217633294,0.8838422380139027,False,False,non_specific,0.0977444298710501,0.1,False
Sbf1,267.11255555555556,99.21141559465376,411.2683333333334,77.69803457395271,0.8227570482153078,False,False,high_in_SCFA,0.0456486275490814,0.05,True
Mbd1,41.25,29.39794921820624,98.22233333333335,38.81218883292533,1.4960450301877382,False,False,non_specific,0.0788117605760319,0.08,False
Ovol2,9.5,10.554711319405188,15.333333333333332,7.431133899864969,1.247037959890302,False,False,non_specific,0.1166562893783345,0.12,False
Ucp2,2804.8410000000003,157.43723944012658,4207.305833333333,868.381618341604,0.58792489284718,False,False,non_specific,0.1028940335392084,0.1,False
Celf4,1.0,1.7320508075688772,0.7499999999999999,0.7216878364870324,1.7369655941662063,True,False,non_specific,0.222222222222222,0.22,False
Gdpd3,48.333333333333336,12.583057392117915,112.33733333333332,50.82359079535146,1.1999884882587106,False,False,non_specific,0.1544049244873212,0.15,False
Creb3,276.9556666666667,71.67271614948422,345.8738333333333,46.23047641756447,0.9753155289898968,False,False,non_specific,0.0563782597400909,0.06,False
Ube2s,343.5591666666666,56.204809537289755,415.8085833333333,112.60945330530063,1.5739206232683522,False,False,non_specific,0.1885799087566306,0.19,False
Hbs1l,123.45522222222223,54.11604392754757,170.18344444444446,31.328708681839363,0.5101082402072404,False,False,non_specific,0.2135567043769622,0.21,False
Ctps,161.095,53.86113696349159,244.903,42.43212006251866,0.601249745809822,False,False,non_specific,0.1054634004751674,0.11,False
Elp2,328.37333333333333,128.72021564588542,378.89616666666666,44.34825281050324,0.2304838554588968,False,False,non_specific,0.4407646869046371,0.44,False
Eps15l1,102.16044444444445,40.64474212834833,153.26966666666664,23.008555872230918,0.5609651359959015,False,False,non_specific,0.1432876090893847,0.14,False
Tbc1d10a,133.07083333333333,40.122003425522074,212.37566666666666,58.078556306703874,0.6085768318006682,False,False,non_specific,0.1219231151332782,0.12,False
Smarca2,104.44328888888889,50.21401972824538,113.44822222222223,69.48893304595093,1.6838084174966732,False,False,high_in_SCFA,0.0322789900793762,0.03,True
Rnf216,62.58316666666667,41.893525148411435,97.69016666666666,16.086685725566767,-1.2807289889944762,False,False,non_specific,0.0777697057493054,0.08,False
Pofut2,88.50166666666667,38.76775737171786,96.53424999999999,21.527553292204573,1.125030717591996,False,False,non_specific,0.0702227842765787,0.07,False
Cct2,683.8505555555556,184.07553721075215,893.3634444444443,257.1412307215598,1.810075262519367,False,False,non_specific,0.0927908017100418,0.09,False
Rpl10a,945.4786111111113,253.0914714496122,1269.0839444444443,564.1221937864865,0.923913941939078,False,False,non_specific,0.0919059250665647,0.09,False
