gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null,significant,regulation,is_specific
Marveld3,16.5,4.744874878226573,27.833333333333336,4.44304957273198,0.861928471484981,False,False,high_in_SCFA,0.0297398515561386,0.03,True,True,Not significant,False
Llgl1,125.33383333333332,65.25934042643632,150.69366666666667,9.696575804547368,0.9166346333811256,False,False,GF_specific_medium,0.046202144311477,0.05,True,False,Not significant,True
Inafm1,14.666666666666666,1.5275252316519468,29.666666666666668,6.8068592855540455,0.9689731043793756,False,False,non_specific,0.0561046030573677,0.06,False,False,Not significant,True
Ercc5,430.657,44.30675475590602,723.212,132.34663315702443,0.7465266978250441,False,False,non_specific,0.0501370802277286,0.05,False,False,Not significant,True
Klf9,52.01766666666666,15.401718616223754,146.17366666666666,39.52891954421892,1.4729744744782864,False,False,high_in_SCFA,0.040032904241493,0.04,True,True,Up,False
B4galt3,88.424,20.09315085492201,129.32875,16.917858813074247,0.8642391449836295,False,False,high_in_SCFA,0.0092811976252543,0.01,True,True,Not significant,False
Edc4,120.9206,56.12727916241939,171.76133333333334,35.89583465574768,3.1587385260112373,False,False,non_specific,0.0606523413514466,0.06,False,False,Not significant,True
Clcn7,37.44444444444444,38.24048761716835,62.24433333333334,53.07532117596088,2.7514341937219564,False,False,high_in_SCFA,0.0129043437609583,0.01,True,True,Up,False
Heatr1,100.50833333333335,20.916479630279124,162.59533333333331,25.91347709539161,0.6649188420592507,False,False,high_in_SCFA,0.0332648817867034,0.03,True,True,Not significant,False
Zfp560,8.333333333333332,5.090247498055677,11.166666666666668,3.628042305505325,0.6109468206198384,False,False,high_in_SCFA,0.0209028508225312,0.02,True,True,Not significant,False
Itgb1bp1,71.33333333333333,23.641499572838168,76.02411111111111,13.94901489735227,1.6911509671321374,False,False,non_specific,0.086649104458312,0.09,False,False,Not significant,True
Ino80,94.66666666666669,30.369941279714936,171.66666666666666,14.6401275039985,0.851901361010866,False,False,high_in_SCFA,0.0310285544122281,0.03,True,True,Not significant,False
Zfp956,24.33333333333333,7.270819374699856,44.12516666666667,6.326697993298289,0.8336407387417892,False,False,high_in_SCFA,0.0184364051451427,0.02,True,True,Not significant,False
Bag6,368.0507222222223,162.3700418946962,479.4976666666666,117.9171150108765,1.1567266331863284,False,False,high_in_SCFA,0.0436245711600846,0.04,True,True,Up,False
Jag2,111.83333333333331,53.46434761764301,243.79066666666665,16.02347180067621,1.105424791547222,False,False,high_in_SCFA,0.0438875604512644,0.04,True,True,Up,False
Plaur,81.8447777777778,20.794980201784103,186.0392222222222,48.044469983707565,1.1767389227526917,False,False,high_in_SCFA,0.0454126591392329,0.05,True,False,Not significant,False
Irf2bp2,385.6926666666666,103.78056795148758,678.0996666666666,100.3178753479824,0.8124359191188912,False,False,high_in_SCFA,0.0247446416329831,0.02,True,True,Not significant,False
Urb1,167.774,35.31157406573657,288.04866666666663,4.662306868207348,0.7762197465895768,False,False,high_in_SCFA,0.0258556258976415,0.03,True,True,Not significant,False
Stx1a,6.499999999999999,4.144674645326209,16.668833333333332,6.236185215497812,1.770088540532432,False,False,high_in_SCFA,0.0340135740786586,0.03,True,True,Up,False
Pwp1,121.0,26.514147167125703,178.5713333333333,26.608641083928607,0.5576759096473133,False,False,non_specific,0.0567091326903997,0.06,False,False,Not significant,True
Tollip,19.88888888888889,8.962486202559978,28.727666666666668,11.963047839754802,0.4694548464412182,False,False,non_specific,0.0818061107668902,0.08,False,False,Not significant,True
Ccl17,36.00066666666667,6.998857144801096,97.334,22.12100061027981,1.4101390645782106,False,False,high_in_SCFA,0.0313099681316936,0.03,True,True,Up,False
Asb14,18.14026666666667,22.031657456981637,31.2012,10.008676210522324,2.3566419443303435,False,False,high_in_SCFA,0.0353640692989806,0.04,True,True,Up,False
Ddb2,47.333333333333336,19.965312979701597,65.73883333333333,16.395110288982572,0.73418914011238,False,False,high_in_SCFA,0.0229752254492315,0.02,True,True,Not significant,False
Setd2,126.936,53.24889587277672,160.48999999999998,37.32866552067505,1.530362686028858,False,False,high_in_SCFA,0.0357835087232704,0.04,True,True,Up,False
Rnf25,154.6801111111111,33.07760783198065,222.80477777777776,25.826509514842535,0.516398606491116,False,False,non_specific,0.0507645662236116,0.05,False,False,Not significant,True
Krt7,1964.6556666666668,446.40084983155367,3647.244666666667,339.8396322919582,0.8921918659586091,False,False,high_in_SCFA,0.0078715780537475,0.01,True,True,Not significant,False
Smurf1,36.33655555555556,15.72242399656489,43.23488888888889,9.869279975506425,1.642334353386692,False,False,high_in_SCFA,0.044029724583396,0.04,True,True,Up,False
Krt8,2826.5603333333333,459.1209466277197,3887.265333333333,716.2326123867394,0.4595688629260784,False,False,non_specific,0.1088512851900138,0.11,False,False,Not significant,True
BC051142,2.8,2.0127726843520173,4.866866666666667,1.4451302188149058,1.1448877132170254,False,False,high_in_SCFA; SCFA_specific_low,0.03323307450302,0.03,True,True,Up,True
Pex11b,26.332333333333334,20.665521652180907,41.31144444444445,6.018428589645705,0.9338817570127884,False,False,non_specific,0.0898375997107992,0.09,False,False,Not significant,True
Zdhhc6,93.61855555555556,28.779114486428277,110.90866666666666,19.63188434983626,1.4694448846889812,False,False,non_specific,0.0854962476633561,0.09,False,False,Not significant,True
Srrm1,133.02071428571426,53.57122770997029,207.4109047619048,41.9184588692392,1.1585606130174326,False,False,high_in_SCFA; SCFA_specific_low,0.0087735989678867,0.01,True,True,Up,True
Fyttd1,28.70355555555556,14.145617033580464,43.22355555555555,9.70700640643201,0.8273746266626961,False,False,high_in_SCFA,0.0117236147024529,0.01,True,True,Not significant,False
Tacc3,39.25041666666667,10.210222642265038,57.43533333333334,19.755652346832143,0.734822797487141,False,False,non_specific,0.1400003173191844,0.14,False,False,Not significant,True
Foxp4,85.59639999999999,44.82331205589163,116.50093333333334,35.27381456697533,0.8813853228408747,False,False,non_specific,0.1041447280541422,0.1,False,False,Not significant,True
Becn1,210.57216666666665,53.63678259920264,243.73708333333337,42.12680220805284,1.4391907325692022,False,False,high_in_SCFA,0.0301820688028699,0.03,True,True,Up,False
Krt36,1.3333333333333333,0.5773502691896257,6.333333333333333,2.516611478423583,1.6520766965796934,False,False,non_specific,0.068388470034381,0.07,False,False,Not significant,True
Phrf1,156.578,47.409730741513165,224.37033333333332,49.27202145932039,1.9286637664268025,False,False,high_in_SCFA,0.0132323813743471,0.01,True,True,Up,False
F3,256.4183333333333,101.01258440937136,451.334,95.70336024392132,0.8537314060531935,False,False,non_specific,0.0672155148832428,0.07,False,False,Not significant,True
Zfp341,18.0,18.339591850801547,21.83333333333333,5.05799696849784,2.6737717676790123,False,False,high_in_SCFA,0.0108534226393222,0.01,True,True,Up,False
Gtf2ird2,71.33333333333333,29.67041174863155,131.02200000000002,12.250610270513056,0.8680458167734072,False,False,non_specific,0.057352148574566,0.06,False,False,Not significant,True
2900026A02Rik,15.222222222222223,12.59223878666316,23.03033333333333,6.036566118507054,2.051338329164768,False,False,high_in_SCFA,0.0090121471804585,0.01,True,True,Up,False
Arhgef6,19.666777777777774,12.266600218641296,20.77777777777777,5.805377944211933,2.358158612807728,False,False,high_in_SCFA,0.0135530477022182,0.01,True,True,Up,False
Serpina3i,20.609333333333336,4.219062613108904,35.945,6.899901376106763,0.7737245640667598,False,False,high_in_SCFA,0.04008098710995,0.04,True,True,Not significant,False
Saxo2,28.250000000000004,12.291975645311217,37.55525,12.276497833191044,1.4701185202196043,False,False,high_in_SCFA,0.0213231445871766,0.02,True,True,Up,False
9030624G23Rik,17.953999999999997,4.453274862390598,27.471000000000004,4.111624861292673,0.5869908234915734,False,False,non_specific,0.0533714439249444,0.05,False,False,Not significant,True
Sdccag8,119.33333333333331,18.70297476026076,137.366,7.973504628487605,1.4724350551893122,False,False,high_in_SCFA,0.0289795946311074,0.03,True,True,Up,False
Rexo1,38.38927777777777,13.731914841839574,51.74827777777778,3.964871730573183,2.464275452480577,False,False,high_in_SCFA,0.0215705471105916,0.02,True,True,Up,False
Erf,106.2,23.469012314653,176.45900000000003,24.74529414906337,0.7211797818549179,False,False,high_in_SCFA,0.0220211072969452,0.02,True,True,Not significant,False
D930048N14Rik,2.0,1.3597148960149936,5.000000000000001,0.968359571963723,1.443466651782564,False,False,high_in_SCFA,0.0059660067251665,0.01,True,True,Up,False
Kmt5b,30.5378,16.82135583931484,45.62953333333333,18.18946033656044,2.4022048110270497,False,False,high_in_SCFA,0.024545069364172,0.02,True,True,Up,False
Fbxo31,140.0761666666667,32.903058584524935,340.2745,133.76673341412987,1.2671114034786,False,False,non_specific,0.1016851708512087,0.1,False,False,Not significant,True
Klf15,61.33416666666668,12.123922775593336,189.34133333333332,50.42562083541168,1.693603874955408,False,False,high_in_SCFA,0.0399978086980172,0.04,True,True,Up,False
Tsc22d3,160.636,28.85076030807222,457.3296666666666,137.63775510432745,1.4584412164412257,False,False,non_specific,0.0540544706140772,0.05,False,False,Not significant,True
Cops7a,142.87066666666666,52.730501205620094,182.06722222222223,74.82662615372625,2.206194491657756,False,False,high_in_SCFA,0.0445184954265285,0.04,True,True,Up,False
Tinf2,32.3284,10.734145482097066,46.6264,4.461860779753009,0.4725780204899901,False,False,non_specific,0.1302287291427386,0.13,False,False,Not significant,True
Pprc1,117.31955555555555,31.14664585008053,188.9102222222222,44.2829698446508,1.3598262985685086,False,False,high_in_SCFA,0.0425193049962427,0.04,True,True,Up,False
Herpud1,286.655,39.08629362741139,601.5908333333334,110.79529060484246,1.1287284053945563,False,False,high_in_SCFA,0.0282504666920811,0.03,True,True,Up,False
Lsr,363.29911111111113,48.025184137657554,401.9315555555556,61.34993720107312,0.7810591854182068,False,False,non_specific,0.079758695256962,0.08,False,False,Not significant,True
Jund,1327.9506666666666,233.0659269527258,1959.471,96.18108760042163,0.5609127512887951,False,False,high_in_SCFA,0.0287387657549665,0.03,True,True,Not significant,False
Swi5,311.8966,91.58732362770851,292.8000666666667,75.19198154131084,1.0227161451884812,False,False,high_in_SCFA,0.0437968846225351,0.04,True,True,Up,False
Nodal,0.3333333333333333,0.5773502691896258,2.6666666666666665,0.5773502691896258,1.459431618637297,False,False,SCFA_specific_low,0.0250428203370451,0.03,True,True,Up,True
Birc6,146.02991666666668,160.2502562454261,200.3141666666667,38.95439172579074,2.203838615462958,False,False,high_in_SCFA,0.0109566166213484,0.01,True,True,Up,False
Prdx6,1525.7885555555556,375.3522980023531,2607.5106666666666,593.7192685546239,1.530682770801307,False,False,high_in_SCFA,0.0052172065765815,0.01,True,True,Up,False
Commd4,52.973466666666674,22.125686573308624,60.861666666666665,10.162199387796184,0.9670093784567096,False,False,non_specific,0.0718529113846326,0.07,False,False,Not significant,True
Fpgs,126.66666666666669,31.02149792213995,206.2353333333333,38.12953995701146,0.6988881100458196,False,False,non_specific,0.0509293328137985,0.05,False,False,Not significant,True
Rpgr,47.548,18.27912065701376,60.58558333333334,30.02707865542816,1.8342809028628024,False,False,non_specific,0.0514308459897729,0.05,False,False,Not significant,True
Gm14406,1.1666666666666667,2.0207259421636903,13.338333333333331,3.7214129485093874,2.7263282145144485,False,False,high_in_SCFA,0.0145698892157895,0.01,True,True,Up,False
Ilkap,155.68122222222223,36.10585226642954,193.1985555555556,33.90108722639383,0.3299249810792797,False,False,non_specific,0.1983309130463307,0.2,False,False,Not significant,True
Pim3,251.334,62.85179924234469,457.4026666666667,40.76439581710163,0.8612808256151665,False,False,high_in_SCFA,0.0128766116036213,0.01,True,True,Not significant,False
Ppl,366.3296666666667,157.90289750455287,967.993,7.576674930337157,1.3994108264209053,False,False,high_in_SCFA,0.021988633243109,0.02,True,True,Up,False
Npm2,1.0,1.7320508075688776,4.833333333333333,1.0408329997330663,2.678071905112638,False,False,high_in_SCFA,0.0063808246029074,0.01,True,True,Up,False
Ptpn18,122.6217777777778,28.352243398826204,120.4067777777778,21.07427132260237,1.277620501218799,False,False,high_in_SCFA,0.0137875742981064,0.01,True,True,Up,False
Pick1,230.88333333333333,43.93318714062677,301.62966666666665,55.91802035420545,0.3841542916318731,False,False,non_specific,0.1639576640995081,0.16,False,False,Not significant,True
Atp6v0e2,30.833333333333336,14.276731182358729,47.33333333333333,19.198867257536733,1.3221270026353222,False,False,high_in_SCFA,0.0331077161614648,0.03,True,True,Up,False
Abca8b,41.018,29.425815393300454,36.32633333333333,18.187656348145907,2.482361338945508,False,False,high_in_SCFA,0.0272056521723444,0.03,True,True,Up,False
Sec31b,21.416666666666668,25.50875480794977,20.509166666666665,7.605466675479167,3.4449452967697027,False,False,high_in_SCFA,0.0120480405133555,0.01,True,True,Up,False
Nlk,39.833333333333336,11.00848058402284,59.66683333333332,21.98921749753261,0.9332639228156184,False,False,high_in_SCFA,0.0490147142959482,0.05,True,False,Not significant,False
Aqp9,0.1666666666666666,0.2886751345948129,1.6666666666666667,1.0269133883077473,1.3682095980992728,False,False,SCFA_specific_low,0.0332636401390686,0.03,True,True,Up,True
Aamdc,20.166666666666664,13.472632418281588,22.63426666666667,19.30285074694279,0.9526356624427732,False,False,high_in_SCFA,0.0479742871726381,0.05,True,False,Not significant,False
Slirp,98.354,39.98273792642815,94.7455,42.12934577321737,1.784096546706558,False,False,high_in_SCFA,0.0046808279246157,0.0,True,True,Up,False
Dmxl2,20.113444444444443,12.530041196297796,30.0,13.493813440734955,3.821922625441752,False,False,high_in_SCFA,0.0093583542032851,0.01,True,True,Up,False
P2rx4,166.77411111111113,57.19745625875353,166.68555555555557,44.7910747328406,2.2485775117039943,False,False,high_in_SCFA,0.0143436538808116,0.01,True,True,Up,False
Plekha1,37.066666666666656,17.69906633617896,43.92073333333334,17.257374603825724,2.529485873695013,False,False,high_in_SCFA,0.0052986115888309,0.01,True,True,Up,False
Cenpt,45.83333333333333,19.41237659872153,90.15416666666664,6.513553030668694,0.9779294880369268,False,False,high_in_SCFA,0.042872074003887,0.04,True,True,Not significant,False
Whamm,98.5,32.8022480601433,146.0956666666667,5.900341035341375,0.9798582944836502,False,False,high_in_SCFA; GF_specific_medium,0.00459681430683,0.0,True,True,Not significant,True
Recql4,14.198,15.882526218786818,15.666666666666668,5.238448226123877,2.8449212242535995,False,False,high_in_SCFA,0.0035220106658667,0.0,True,True,Up,False
Bcl3,135.63250000000002,39.835303625820735,207.5385,51.591048181546505,2.03838439476694,False,False,high_in_SCFA,0.0072506134187805,0.01,True,True,Up,False
Ppp2r3d,27.3245,6.727531210513018,36.30108333333334,6.11692835906179,1.812161520730626,False,False,high_in_SCFA,0.027951928317819,0.03,True,True,Up,False
Ndufv3,456.881,354.90902297546427,347.72644444444444,217.76862876491256,1.3586823568222437,False,False,high_in_SCFA,0.03165369410611,0.03,True,True,Up,False
Ovgp1,21.666666666666668,3.5118845842842465,44.66666666666666,4.509249752822894,1.0105692417101872,False,False,high_in_SCFA,0.0027573615035247,0.0,True,True,Up,False
Camkk2,9.266666666666666,7.132603056254453,10.6666,7.419159184662047,2.448297555187581,False,False,high_in_SCFA,0.0189030350978078,0.02,True,True,Up,False
Sema6b,49.334,17.7866429660012,111.23533333333334,14.064641670989468,1.1569217718204363,False,False,high_in_SCFA,0.0103383103648149,0.01,True,True,Up,False
Tlk2,67.17133333333334,66.68841546011488,91.2625,35.68381446906058,1.757820575308506,False,False,high_in_SCFA,0.0164123475499639,0.02,True,True,Up,False
Spaca6,7.91675,2.7457839618204654,19.333583333333337,5.943357332857046,1.6011325984708409,False,False,high_in_SCFA,0.0007994949035465,0.0,True,True,Up,False
Csad,57.7885238095238,38.72811312333586,53.88138095238095,15.545664345725935,1.8776980662760032,False,False,high_in_SCFA,0.0246728756147731,0.02,True,True,Up,False
Fkbp5,32.0,19.31037335368425,227.16466666666665,57.84116072568963,2.659783506559384,False,False,high_in_SCFA,0.0133474371173421,0.01,True,True,Up,False
Rprd1b,15.0,6.946221994724902,26.368166666666667,15.138541394699594,4.987593733258041,True,False,SCFA_specific_high,0.0472459181849947,0.05,True,False,Not significant,True
Gm14443,0.6666666666666666,1.1547005383792517,6.333333333333333,1.1547005383792517,2.137503523749935,False,False,high_in_SCFA,0.0038579492045814,0.0,True,True,Up,False
Fhl1,173.88322222222223,87.31309148593361,458.2339444444444,464.8723961819039,2.676069216207941,False,False,high_in_SCFA,0.0012954119812425,0.0,True,True,Up,False
P4ha2,124.11166666666666,43.74320196269053,164.09966666666665,30.47624348077332,0.9390431923825922,False,False,high_in_SCFA,0.0067522763313361,0.01,True,True,Not significant,False
Styk1,4.0,2.29128784747792,3.8333333333333335,1.6072751268321592,3.115477217419936,True,False,GF_specific_medium,0.05,0.05,False,False,Not significant,True
Crls1,32.49999999999999,23.055026725596093,31.420416666666668,15.63113636471538,-5.08358215170112,False,False,GF_specific_medium,0.05,0.05,False,False,Not significant,True
Dot1l,33.333333333333336,24.192305833624843,64.686,36.77062922577665,1.143276005334542,False,False,high_in_SCFA,0.0091432684945079,0.01,True,True,Up,False
Mapk1ip1,276.6666666666667,64.38426308760032,514.2213333333334,44.7380726600212,0.8918383362711552,False,False,high_in_SCFA,0.0086131931786828,0.01,True,True,Not significant,False
Lmo7,194.82744444444447,66.0516799982478,477.7375,102.02417756942964,1.1293703909407975,False,False,high_in_SCFA,0.0029027853387493,0.0,True,True,Up,False
Hmgn3,29.241166666666665,8.632792633193116,32.4795,10.827896351521858,1.942983598187102,True,False,SCFA_specific_low,0.05,0.05,False,False,Not significant,True
Atf5,307.509,124.305732177764,312.40116666666665,127.23924198080644,4.533791736086556,True,False,SCFA_specific_high,0.05,0.05,False,False,Not significant,True
Desi2,5.333333333333333,0.8863387562185862,6.222222222222221,5.104900104627197,0.925999418556223,False,False,high_in_SCFA,0.0031255892524457,0.0,True,True,Not significant,False
Hsf2,66.5,24.34834367455216,85.5015,17.24558433209711,0.8739616945072084,False,False,high_in_SCFA,0.0031235622412875,0.0,True,True,Not significant,False
Armc10,55.16666666666666,21.80787319601188,67.97083333333333,17.013160537767245,2.062121711907797,True,False,SCFA_specific_low,0.05,0.05,False,False,Not significant,True
Pdcd6,254.02733333333333,57.28139118940423,317.0875,73.0120502741455,0.5452775932980901,False,False,non_specific,0.0780443915976095,0.08,False,False,Not significant,True
Large2,19.866666666666667,11.608734108885791,37.54826666666666,8.138939410509966,1.2014076242849518,False,False,high_in_SCFA; SCFA_specific_low,0.0350965364811819,0.04,True,True,Up,True
Agbl5,35.857142857142854,9.097517949588989,45.09309523809522,10.043099279377714,2.206915499400642,False,False,high_in_SCFA,0.020259098880751,0.02,True,True,Up,False
Ric1,38.11933333333333,23.19417855550702,48.33322222222222,19.0149047808622,2.4469103194096022,False,False,high_in_SCFA,0.002179481806409,0.0,True,True,Up,False
Rgcc,237.09233333333336,98.98511795382846,608.626,60.11900062376287,1.3564032677787734,False,False,high_in_SCFA,0.008895585681916,0.01,True,True,Up,False
Fdx1,236.08083333333332,43.78862018044754,345.58366666666666,32.33284905364485,0.5502072957472207,False,False,high_in_SCFA,0.0269561441773674,0.03,True,True,Not significant,False
Mbl1,13.666666666666666,4.041451884327381,30.0,3.605551275463989,1.079727192470734,False,False,high_in_SCFA,0.0066424674911491,0.01,True,True,Up,False
Cep112,5.800066666666667,6.866704660173577,7.234333333333334,4.737777298093035,3.1033567840362744,False,False,high_in_SCFA,0.0037612405032596,0.0,True,True,Up,False
1700067K01Rik,0.8333333333333334,0.7637626158259734,3.5,0.8660254037844386,3.0,True,False,SCFA_specific_medium,0.0444104480230516,0.04,True,True,Up,True
Zc3h3,146.33333333333334,54.62905209989766,249.01,27.648522636842632,0.7629019326393219,False,False,non_specific,0.0632503889434666,0.06,False,False,Not significant,True
Pakap,40.857238095238095,21.89853042294368,58.85171428571429,33.187983589947244,3.458572155992457,False,False,high_in_SCFA,0.0356880047009094,0.04,True,True,Up,False
Zdhhc3,36.959375,18.323569326022746,43.58141666666667,6.708847565648117,1.761427124307202,True,False,SCFA_specific_low,0.048931946042103,0.05,True,False,Not significant,True
Atm,14.22222222222222,4.609550058182723,14.785666666666666,3.146699905713305,2.311599989400882,True,False,SCFA_specific_low,0.05,0.05,False,False,Not significant,True
Kat2a,124.59666666666668,53.65945848595196,191.191,37.83332441729301,2.4985883146006214,False,False,high_in_SCFA,0.0227853825332435,0.02,True,True,Up,False
Vwa3a,95.67408333333331,18.855253464166346,125.48466666666668,28.199057211364497,1.5904024130542729,True,False,SCFA_specific_low,0.0377920055095051,0.04,True,True,Up,True
Txnip,969.2578333333332,176.01057882049315,2228.21,348.6965019287271,1.0490128676165416,False,False,high_in_SCFA,0.0006641571069937,0.0,True,True,Up,False
Lilr4b,4.8597777777777775,0.9241239237444048,9.000222222222222,3.7307833197056426,2.818902193025213,False,False,high_in_SCFA,0.0067016295320212,0.01,True,True,Up,False
Vps39,89.3335,40.10725516349879,103.22966666666666,48.91222070260099,7.535060187727803,True,False,SCFA_specific_high,0.05,0.05,False,False,Not significant,True
