gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Rundc3b,0.3333333333333333,0.5773502691896258,3.6666666666666665,1.5275252316519465,1.807354922057604,False,False,SCFA_specific_low,0.05,0.05,False
Grip1,0.0,0.0,27.606666666666666,14.126373573332021,4.838279495252505,True,False,SCFA_specific_high,0.05,0.05,False
Phkg2,0.0,0.0,3.2166666666666663,1.4750641793946908,2.0761029790857917,True,False,SCFA_specific_low,0.05,0.05,False
Mdm4,0.0,0.0,71.88933333333334,32.37143871275006,6.187635800069932,True,False,SCFA_specific_high,0.05,0.05,False
Fgfr1op,0.0,0.0,13.348333333333334,6.026359791228312,3.8428112616573644,True,False,SCFA_specific_medium,0.05,0.05,False
Zfp511,0.0,0.0,32.75233333333333,13.943485946252226,5.076915335482492,True,False,SCFA_specific_high,0.05,0.05,False
Meis2,0.0,0.0,22.700000000000003,8.28776562168598,4.5668151540108965,True,False,SCFA_specific_high,0.05,0.05,False
Mfn1,0.0,0.0,54.34766666666667,17.680250856063477,5.7904505923931,True,False,SCFA_specific_high,0.04711062594152147,0.05,True
Kif24,0.0,0.0,26.333333333333332,8.082903768654761,4.772589503896928,True,False,SCFA_specific_high,0.04130065272694787,0.04,True
Czib,7.463333333333334,8.835416477638919,0.0,0.0,-3.081225989151625,False,True,SCFA_specific_medium,0.28098908379155,0.28,False
Zfp426,27.573666666666668,24.142592866826323,0.0,0.0,-4.83661427440262,False,True,SCFA_specific_high,0.18650197611057354,0.19,False
1700067K01Rik,1.6666666666666667,1.5275252316519468,0.0,0.0,-1.415037499278844,False,True,SCFA_specific_medium,0.1993592309745643,0.2,False
Arhgap12,31.381333333333334,27.52613233517076,0.0,0.0,-5.017090486141935,False,True,SCFA_specific_high,0.1869993730935986,0.19,False
Tarbp2,43.72166666666667,39.61064450792657,0.0,0.0,-5.482902049770825,False,True,SCFA_specific_medium,0.1960519239507008,0.2,False
Nebl,41.91466666666667,8.340151937065256,34.49966666666666,1.8702487356855315,-0.27366531438376657,False,False,SCFA_specific_medium,0.26079045876215484,0.26,False
Zfp853,4.666666666666667,5.686240703077327,0.0,0.0,-2.5025003405291835,False,True,SCFA_specific_medium,0.29108244304143316,0.29,False
Lcor,2.377333333333333,2.326300568141042,0.0,0.0,-1.7558845763292577,False,True,SCFA_specific_low,0.21873855968209563,0.22,False
Mdm4,64.78933333333333,24.818806202823968,36.345,1.9707430070914864,-0.8169385952458561,False,False,SCFA_specific_high,0.18482495375027203,0.18,False
Rab11fip2,5.886333333333333,8.003859090047333,0.0,0.0,-2.7837360163286564,False,True,SCFA_specific_medium,0.33073869619784446,0.33,False
Ing1,24.90833333333333,20.34196847242993,70.23133333333332,24.10828656983597,1.459095784572064,False,False,SCFA_specific_medium,0.06934863534921694,0.07,False
Top3a,116.68299999999999,18.89800166684298,154.178,36.183540139129555,0.39901810762655215,False,False,SCFA_specific_medium,0.20939597435388066,0.21,False
